ID,latitude,longitude,depth,X,Y,Z,EX,EY,EZ,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID,time_utc
2474,15.755267,-94.866431,-26.64,7058.3,-14435.0,5582.0,482.2,670.2,972.2,1.858,0,0,31,45,-9.0,0.152,1,2017-10-29 02:55:06.530
2475,15.974446,-95.648494,-33.071,1323.0,5673.0,-3621.7,357.2,1341.3,849.3,1.248,0,0,24,21,-9.0,0.24,5,2017-10-29 04:13:49.280
2476,16.512236,-95.046395,-5.874,-12198.6,69328.6,-15183.6,409.4,443.8,672.7,1.441,0,0,215,360,-9.0,0.174,1,2017-10-29 04:21:16.680
2477,16.475624,-95.117358,-6.807,-19788.6,65277.3,-14250.9,288.4,388.7,489.0,1.771,0,0,409,370,-9.0,0.158,1,2017-10-29 04:34:29.710
2478,15.437849,-94.658976,-24.492,29305.2,-49559.5,3434.2,330.9,593.4,528.0,1.67,0,0,346,308,-9.0,0.168,1,2017-10-29 04:37:56.680
2479,15.607495,-94.75494,-23.16,19008.8,-30787.0,2102.7,723.4,596.1,644.2,1.497,0,0,19,29,-9.0,0.192,1,2017-10-29 04:51:11.060
2480,14.992556,-94.272412,-29.222,70825.4,-98834.2,8164.5,607.8,581.1,1125.8,1.554,0,0,53,69,-9.0,0.191,1,2017-10-29 04:56:48.020
2481,16.455227,-95.227791,-6.65,-31599.6,63020.2,-14407.7,497.0,446.2,728.7,1.49,0,0,325,330,-9.0,0.189,1,2017-10-29 05:01:10.160
2482,16.26852,-95.144702,-7.575,-22724.2,42359.9,-13482.0,368.1,412.6,456.0,3.066,0,0,400,416,-9.0,0.241,1,2017-10-29 05:11:51.370
2483,16.472372,-95.232007,-6.771,-32048.5,64917.5,-14286.5,299.5,419.5,553.2,1.283,0,0,241,247,-9.0,0.159,1,2017-10-29 05:38:34.580
2484,15.56598,-94.88234,-38.968,5356.5,-35380.9,17910.8,442.2,801.3,2458.3,1.68,0,0,124,112,-9.0,0.257,1,2017-10-29 05:42:00.660
2485,15.496717,-94.777091,-24.559,16639.6,-43045.3,3501.9,363.9,503.5,721.0,1.915,0,0,271,418,-9.0,0.19,1,2017-10-29 05:46:31.860
2486,15.368027,-94.653719,-19.019,29874.2,-57285.8,-2038.4,267.7,554.2,647.7,1.619,0,0,213,184,-9.0,0.2,1,2017-10-29 06:19:49.490
2487,16.012019,-95.358268,-10.605,-45603.1,13976.3,-10452.9,598.6,955.6,1314.8,1.133,0,0,11,10,-9.0,0.159,1,2017-10-29 06:21:51.350
2488,15.468558,-94.764803,-21.308,17958.5,-46161.4,250.2,602.3,509.7,763.6,1.375,0,0,249,235,-9.0,0.26,1,2017-10-29 06:23:22.610
2489,15.472489,-94.770443,-28.128,17353.4,-45726.3,7070.9,464.9,477.8,863.8,1.38,0,0,284,423,-9.0,0.211,1,2017-10-29 06:41:43.630
2490,15.793547,-94.826628,-47.881,11321.2,-10199.2,26823.9,533.6,684.8,959.8,2.331,0,0,27,21,-9.0,0.181,1,2017-10-29 07:00:29.810
2491,16.020586,-95.197754,-9.012,-28418.0,14924.4,-12045.3,251.3,280.2,467.5,1.57,0,0,383,366,-9.0,0.146,1,2017-10-29 07:16:28.030
2492,15.589458,-94.668636,-49.042,28258.9,-32782.9,27984.7,407.2,495.8,951.5,1.953,0,0,203,247,-9.0,0.228,1,2017-10-29 07:19:43.670
2493,15.442114,-94.65258,-24.58,29990.8,-49087.5,3522.4,322.0,471.1,573.9,1.482,0,0,237,220,-9.0,0.202,1,2017-10-29 07:21:57.260
2494,16.440944,-95.08667,-0.289,-16507.7,61439.9,-20768.7,294.0,382.5,356.1,1.321,0,0,288,366,-9.0,0.141,1,2017-10-29 07:36:12.480
2495,16.40846,-95.202474,-6.026,-28895.2,57845.3,-15031.3,350.3,465.9,865.6,1.091,0,0,222,349,-9.0,0.174,1,2017-10-29 07:46:48.570
2496,16.390432,-94.943384,-12.242,-1183.7,55850.3,-8815.7,429.6,662.6,778.0,1.128,0,0,19,22,-9.0,0.165,1,2017-10-29 08:03:28.930
2497,16.471906,-95.139014,-4.658,-22104.2,64865.9,-16399.6,282.0,340.4,483.2,1.258,0,0,574,550,-9.0,0.158,1,2017-10-29 08:14:00.880
2498,16.510129,-95.052311,-10.508,-12831.4,69095.5,-10549.4,292.9,400.3,364.3,1.377,0,0,170,332,-9.0,0.107,1,2017-10-29 08:32:49.440
2499,15.612789,-94.889339,-32.62,4606.1,-30201.2,11562.7,300.7,447.1,623.8,2.127,0,0,402,306,-9.0,0.172,1,2017-10-29 08:36:48.670
2500,15.113504,-93.861068,-29.437,-7721.0,-1044.5,-1635.4,995.9,850.5,1141.2,2.021,0,0,105,72,-9.0,0.256,2,2017-10-29 08:40:13.650
2501,15.420326,-94.753402,-30.112,19182.7,-51498.5,9054.9,382.2,531.8,750.5,1.81,0,0,378,344,-9.0,0.159,1,2017-10-29 08:43:57.840
2502,16.484194,-95.19786,-6.869,-28396.3,66225.7,-14188.2,292.5,371.2,491.8,2.092,0,0,433,413,-9.0,0.138,1,2017-10-29 08:45:11.700
2503,16.444627,-95.168278,-6.923,-25235.3,61847.4,-14134.4,495.6,686.6,835.3,1.377,0,0,268,441,-9.0,0.24,1,2017-10-29 08:53:26.460
2504,16.309634,-95.417912,-16.114,-51950.2,46909.5,-4944.0,712.2,844.8,915.5,1.275,0,0,87,52,-9.0,0.254,1,2017-10-29 09:17:40.300
2505,15.50739,-94.795272,-28.873,14690.1,-41864.3,7815.4,267.0,454.3,709.9,2.012,0,0,505,433,-9.0,0.178,1,2017-10-29 09:27:30.880
2506,16.517921,-95.106592,-7.103,-18635.1,69957.8,-13954.5,296.0,397.4,567.4,1.408,0,0,245,399,-9.0,0.13,1,2017-10-29 09:31:29.070
2507,15.461031,-94.768262,-27.957,17587.5,-46994.3,6899.1,594.0,668.0,1092.6,1.5,0,0,305,157,-9.0,0.19,1,2017-10-29 09:36:05.730
2508,15.186078,-94.343042,-3.289,63215.4,-77419.7,-17768.1,945.8,1028.1,879.9,1.372,0,0,7,4,-9.0,0.176,1,2017-10-29 09:47:11.670
2509,16.272429,-95.224447,-4.04,-31256.3,42792.5,-17017.3,474.6,665.8,545.3,1.496,0,0,339,375,-9.0,0.237,1,2017-10-29 10:03:23.220
2510,15.274293,-94.486613,-23.7,47804.0,-67658.1,2642.8,611.0,672.5,934.1,1.485,0,0,39,35,-9.0,0.176,1,2017-10-29 12:36:35.650
2511,16.262908,-95.058455,-11.78,-13496.2,41738.9,-9277.1,437.8,584.9,601.8,1.198,0,0,43,58,-9.0,0.246,1,2017-10-29 13:09:05.270
2512,15.526961,-94.776481,-34.172,16703.5,-39698.6,13114.6,320.9,704.7,2487.9,1.617,0,0,348,232,-9.0,0.131,1,2017-10-29 13:17:38.220
2513,15.051606,-94.394808,-30.158,57681.1,-92299.9,9100.8,403.0,580.0,780.1,2.339,0,0,291,62,-9.0,0.242,1,2017-10-29 13:23:03.760
2514,16.584519,-95.142074,-24.519,-22425.2,77327.4,3462.0,562.6,715.2,771.3,1.595,0,0,10,8,-9.0,0.229,1,2017-10-29 14:08:29.980
2515,15.447308,-94.690129,-27.459,25965.0,-48512.8,6401.1,290.5,500.6,700.4,2.341,0,0,545,204,-9.0,0.176,1,2017-10-29 15:57:54.080
2516,16.468347,-95.127743,-2.647,-20899.5,64472.1,-18410.4,291.7,394.5,421.3,2.016,0,0,475,441,-9.0,0.188,1,2017-10-29 18:50:48.720
2517,16.500661,-95.100114,-4.548,-17943.0,68047.9,-16509.6,275.7,379.4,437.0,1.996,0,0,396,370,-9.0,0.121,1,2017-10-29 19:10:48.160
2518,16.471314,-95.083748,-5.469,-16194.3,64800.4,-15588.1,242.9,388.8,458.3,1.546,0,0,312,382,-9.0,0.165,1,2017-10-29 19:40:22.240
2519,15.701149,-94.928442,-27.662,414.8,-20423.5,6604.5,393.0,599.2,746.2,1.483,0,0,58,79,-9.0,0.144,1,2017-10-29 20:56:16.680
2520,15.390681,-94.714624,-30.862,23341.7,-54779.0,9804.4,297.6,451.1,587.7,2.224,0,0,532,425,-9.0,0.16,1,2017-10-29 21:01:56.840
2521,15.831272,-94.919417,-47.547,1382.0,-6024.6,26489.6,512.0,581.8,859.6,2.242,0,0,64,64,-9.0,0.214,1,2017-10-29 21:10:25.000
2522,15.336204,-94.647135,-25.841,30582.0,-60807.2,4783.8,887.0,650.1,1090.8,1.892,0,0,195,213,-9.0,0.195,1,2017-10-29 22:55:38.440
2523,15.234798,-94.633683,-29.448,32032.5,-72028.5,8390.1,291.8,518.9,794.6,1.506,0,0,143,122,-9.0,0.163,1,2017-10-29 23:00:38.680
2524,15.510126,-94.756657,-32.442,18829.7,-41561.6,11384.8,507.0,527.2,661.0,1.768,0,0,457,373,-9.0,0.188,1,2017-10-29 23:40:49.320
2525,15.468309,-94.685295,-28.926,26481.6,-46188.9,7868.5,440.5,440.6,808.3,2.148,0,0,416,460,-9.0,0.168,1,2017-10-29 23:42:19.800
2526,16.154634,-95.199227,-0.617,-28566.3,29757.6,-20440.1,365.3,635.4,370.5,3.058,0,0,87,100,-9.0,0.221,1,2017-10-29 23:46:42.980
2527,16.242002,-95.227962,-6.683,-31634.1,39425.5,-14374.8,321.9,365.4,388.9,1.752,0,0,347,390,-9.0,0.187,1,2017-10-29 23:49:11.660
2528,16.260968,-95.223136,-3.909,-31116.9,41524.2,-17148.1,311.3,242.3,258.9,1.01,0,0,291,408,-9.0,0.163,1,2017-10-29 23:55:43.560
2529,16.089706,-95.14471,-8.869,-22734.8,22573.0,-12188.7,280.7,299.2,435.9,1.286,0,0,146,215,-9.0,0.19,1,2017-10-30 00:09:34.800
2530,16.263014,-95.22675,-5.971,-31502.9,41750.6,-15086.0,259.1,298.5,596.8,1.765,0,0,326,399,-9.0,0.197,1,2017-10-30 00:18:07.550
2531,16.261794,-95.219076,-3.317,-30682.3,41615.6,-17740.6,645.4,523.2,610.4,2.051,0,0,306,209,-9.0,0.243,1,2017-10-30 00:30:45.090
2532,16.262663,-95.227433,-3.872,-31576.5,41711.7,-17185.3,295.2,220.6,277.3,1.102,0,0,292,396,-9.0,0.168,1,2017-10-30 00:57:24.970
2533,16.210482,-95.287728,-22.708,-38032.5,35937.6,1650.8,421.2,548.9,390.6,0.889,0,0,62,64,-9.0,0.143,1,2017-10-30 01:23:15.400
2534,16.252339,-95.237646,-3.255,-32670.0,40569.3,-17802.0,235.4,228.7,272.7,1.241,0,0,235,450,-9.0,0.177,1,2017-10-30 01:42:59.870
2535,16.263687,-95.224447,-5.42,-31256.5,41825.1,-15637.8,333.4,360.2,1054.5,1.858,0,0,303,324,-9.0,0.167,1,2017-10-30 01:48:41.750
2536,16.268115,-95.224829,-4.075,-31297.0,42315.1,-16982.0,352.5,326.8,406.9,0.53,0,0,223,384,-9.0,0.193,1,2017-10-30 02:16:51.480
2537,16.257663,-95.223071,-2.783,-31109.9,41158.5,-18274.3,290.8,243.8,281.8,0.912,0,0,317,334,-9.0,0.159,1,2017-10-30 02:18:13.720
2538,14.895791,-94.850513,-38.762,-388.5,-4327.4,226.6,656.5,480.1,4872.5,1.358,0,0,3,1,-9.0,0.263,37,2017-10-30 02:18:53.620
2539,15.488686,-94.907731,-11.605,2635.2,-43934.0,-9452.7,880.4,1128.4,1234.7,1.744,0,0,14,9,-9.0,0.17,1,2017-10-30 02:25:26.510
2540,16.250596,-95.238045,-3.297,-32712.8,40376.5,-17760.9,308.4,370.3,365.1,1.099,0,0,185,382,-9.0,0.182,1,2017-10-30 02:30:47.690
2541,15.450982,-94.714396,-30.327,23362.5,-48106.3,9269.6,393.0,489.1,716.6,1.747,0,0,658,492,-9.0,0.184,1,2017-10-30 02:39:13.400
2542,16.258928,-95.223983,-3.923,-31207.5,41298.5,-17134.6,297.8,326.2,427.7,1.874,0,0,356,394,-9.0,0.183,1,2017-10-30 02:41:47.740
2543,16.238182,-95.23842,-8.335,-32753.3,39002.7,-12722.9,324.1,378.1,524.8,2.182,0,0,259,295,-9.0,0.202,1,2017-10-30 02:42:24.300
2544,16.157028,-95.196867,-12.26,-28313.4,30022.6,-8797.3,328.8,444.5,431.2,2.168,0,0,70,185,-9.0,0.201,1,2017-10-30 02:43:30.190
2545,15.336869,-94.656055,-44.904,29626.1,-60733.6,23846.6,332.1,490.6,1092.7,1.9,0,0,502,458,-9.0,0.213,1,2017-10-30 02:46:08.790
2546,16.159973,-95.052075,-8.646,-12817.1,30348.5,-12411.2,494.4,627.0,741.7,1.725,0,0,32,114,-9.0,0.159,1,2017-10-30 02:48:38.100
2547,16.246689,-95.221851,-3.503,-30980.2,39944.2,-17554.2,400.6,359.7,381.1,1.58,0,0,395,406,-9.0,0.177,1,2017-10-30 02:52:06.560
2548,16.267306,-95.223275,-4.646,-31130.7,42225.5,-16411.3,333.0,296.4,426.8,1.433,0,0,376,480,-9.0,0.179,1,2017-10-30 02:54:13.790
2549,16.252285,-95.238826,-3.807,-32795.9,40563.3,-17250.8,434.1,648.4,611.4,1.887,0,0,405,413,-9.0,0.238,1,2017-10-30 02:57:26.780
2550,16.25237,-95.231169,-7.438,-31976.6,40572.8,-13619.2,551.1,606.5,1152.3,3.047,0,0,364,298,-9.0,0.247,1,2017-10-30 03:20:48.790
2551,16.25312,-95.229191,-5.079,-31764.8,40655.7,-15978.1,230.1,223.6,347.2,1.453,0,0,347,489,-9.0,0.157,1,2017-10-30 03:35:16.410
2552,16.25887,-95.222249,-4.906,-31021.5,41292.1,-16150.9,235.0,203.6,284.8,1.634,0,0,419,497,-9.0,0.165,1,2017-10-30 03:47:11.600
2553,16.247482,-95.232178,-4.568,-32085.1,40032.0,-16489.2,232.0,222.6,289.0,1.545,0,0,384,483,-9.0,0.172,1,2017-10-30 04:15:40.520
2554,16.25167,-95.239901,-4.035,-32911.1,40495.4,-17022.7,222.2,184.2,309.8,1.258,0,0,331,397,-9.0,0.179,1,2017-10-30 04:24:38.120
2555,16.261615,-95.220068,-4.911,-30788.3,41595.8,-16146.4,270.9,234.8,328.3,1.499,0,0,404,489,-9.0,0.161,1,2017-10-30 04:28:28.130
2556,15.044219,-93.552759,-26.948,25423.6,-8710.7,-4124.0,794.2,838.5,1536.0,3.134,0,0,72,60,-9.0,0.313,2,2017-10-30 04:34:08.560
2557,16.256297,-97.97522,-14.23,-2290.3,-1356.0,-1392.6,1006.8,814.2,1196.5,1.094,0,0,13,6,-9.0,0.22,13,2017-10-30 04:35:41.800
2558,16.468582,-95.11591,-3.035,-19633.9,64498.2,-18022.6,303.5,368.6,411.1,1.706,0,0,339,360,-9.0,0.199,1,2017-10-30 04:36:36.560
2559,16.25427,-95.235832,-5.708,-32475.8,40783.0,-15349.9,360.5,240.6,458.5,1.326,0,0,402,471,-9.0,0.201,1,2017-10-30 04:45:37.190
2560,16.266622,-95.21582,-3.354,-30333.2,42149.8,-17703.1,305.8,309.2,326.0,1.502,0,0,369,490,-9.0,0.171,1,2017-10-30 04:48:27.620
2561,15.377492,-94.561401,-40.242,39771.9,-56238.3,19184.6,484.8,540.0,1631.9,2.568,0,0,230,141,-9.0,0.19,1,2017-10-30 04:50:19.830
2562,16.26708,-95.217676,-3.248,-30531.7,42200.6,-17809.7,262.3,214.6,312.4,1.193,0,0,378,409,-9.0,0.177,1,2017-10-30 04:52:52.350
2563,16.502267,-95.099504,-3.98,-17877.7,68225.6,-17077.6,274.5,379.3,316.2,1.986,0,0,511,463,-9.0,0.13,1,2017-10-30 05:00:44.400
2564,15.293636,-94.625187,-14.699,32939.3,-65517.7,-6358.1,355.5,421.9,705.9,3.856,0,0,295,123,-9.0,0.175,1,2017-10-30 05:13:54.010
2565,15.311292,-94.636963,-32.721,31675.3,-63563.9,11663.9,289.7,451.9,560.5,1.904,0,0,459,276,-9.0,0.186,1,2017-10-30 05:24:35.980
2566,15.320297,-94.641292,-19.043,31210.0,-62567.4,-2014.1,299.7,469.7,711.9,2.33,0,0,448,214,-9.0,0.187,1,2017-10-30 05:26:18.560
2567,16.26288,-95.226172,-6.323,-31441.6,41735.9,-14734.6,294.9,212.2,423.9,2.839,0,0,454,490,-9.0,0.169,1,2017-10-30 05:27:15.070
2568,16.484871,-95.197957,-8.406,-28406.6,66300.6,-12651.3,327.6,420.3,548.1,2.042,0,0,380,364,-9.0,0.191,1,2017-10-30 05:35:59.310
2569,15.321853,-94.619157,-25.474,33583.9,-62395.3,4416.7,347.0,632.3,787.7,1.891,0,0,323,215,-9.0,0.225,1,2017-10-30 05:41:41.770
2570,15.064178,-94.360522,-31.416,61357.9,-90908.7,10358.4,372.3,588.7,860.6,2.685,0,0,320,141,-9.0,0.206,1,2017-10-30 05:46:17.760
2571,16.134462,-95.206991,-0.685,-29398.4,27525.6,-20372.8,592.3,737.0,544.7,2.932,0,0,14,8,-9.0,0.211,1,2017-10-30 05:48:12.730
2572,16.231686,-95.245638,-6.59,-33526.7,38284.1,-14467.8,394.1,550.7,546.1,2.932,0,0,333,211,-9.0,0.2,1,2017-10-30 05:48:12.910
2573,16.03836,-95.211475,-9.027,-29885.3,16891.1,-12030.4,251.7,258.0,480.7,1.791,0,0,296,286,-9.0,0.151,1,2017-10-30 05:52:18.150
2574,16.266356,-95.222575,-4.76,-31056.3,42120.5,-16297.6,614.8,597.8,1029.9,1.074,0,0,382,393,-9.0,0.186,1,2017-10-30 06:00:37.370
2575,16.433545,-95.141772,-4.259,-22401.5,60621.0,-16798.7,343.1,423.5,405.3,1.909,0,0,457,444,-9.0,0.208,1,2017-10-30 06:10:33.830
2576,15.289986,-94.621802,-17.785,33302.6,-65921.5,-3272.8,354.4,374.8,626.5,2.148,0,0,226,194,-9.0,0.197,1,2017-10-30 06:28:15.940
2577,16.269919,-95.205835,-7.448,-29265.0,42514.7,-13609.4,277.9,289.8,947.6,1.318,0,0,312,329,-9.0,0.194,1,2017-10-30 06:35:27.470
2578,16.248419,-95.240389,-4.107,-32963.4,40135.6,-16950.6,397.3,482.6,562.4,0.869,0,0,283,384,-9.0,0.163,1,2017-10-30 06:42:00.170
2579,15.708715,-94.557715,-30.847,-3290.5,-3170.4,4661.9,764.2,843.1,2076.8,2.239,0,0,27,22,-9.0,0.258,6,2017-10-30 06:47:41.390
2580,15.381426,-94.716943,-27.507,23093.3,-55803.1,6450.0,297.5,363.2,648.3,2.176,0,0,544,503,-9.0,0.173,1,2017-10-30 06:50:17.590
2581,16.418435,-95.290861,-16.115,-38347.4,58949.0,-4942.7,601.6,792.8,808.1,1.466,0,0,30,53,-9.0,0.322,1,2017-10-30 06:55:41.390
2582,16.260549,-95.169246,-6.961,-25350.5,41477.8,-14096.3,313.1,424.5,599.3,1.431,0,0,128,435,-9.0,0.184,1,2017-10-30 06:56:27.500
2583,15.536394,-94.860059,-29.758,7745.0,-38654.8,8700.1,463.7,375.0,650.1,2.068,0,0,451,320,-9.0,0.236,1,2017-10-30 07:01:44.650
2584,16.263735,-95.221411,-3.198,-30931.9,41830.4,-17859.9,277.3,306.6,325.3,2.189,0,0,309,389,-9.0,0.194,1,2017-10-30 07:04:19.260
2585,16.477884,-95.206974,-9.726,-29371.2,65527.5,-11331.5,420.1,536.0,597.8,1.886,0,0,367,475,-9.0,0.245,1,2017-10-30 07:15:35.300
2586,15.488836,-94.652108,-30.18,30038.2,-43917.5,9122.0,318.1,367.6,617.6,2.307,0,0,492,361,-9.0,0.183,1,2017-10-30 07:28:22.610
2587,16.235649,-95.241764,-7.198,-33112.2,38722.5,-13859.4,473.3,475.5,456.3,2.139,0,0,242,347,-9.0,0.203,1,2017-10-30 07:39:11.470
2588,16.444362,-95.154289,-5.541,-23739.2,61818.0,-15516.1,224.7,322.1,417.2,1.584,0,0,467,428,-9.0,0.162,1,2017-10-30 07:41:57.560
2589,15.401289,-94.723405,-41.957,22399.6,-53605.1,20899.0,354.0,467.9,1095.0,1.743,0,0,228,341,-9.0,0.159,1,2017-10-30 07:45:00.280
2590,15.088783,-94.440112,-28.062,52814.1,-88186.1,7004.9,646.1,580.0,993.3,1.632,0,0,163,76,-9.0,0.253,1,2017-10-30 07:56:39.890
2591,16.261298,-95.220231,-4.901,-30805.9,41560.7,-16156.5,286.1,254.3,351.5,1.417,0,0,408,501,-9.0,0.176,1,2017-10-30 08:10:53.970
2592,16.266863,-95.212907,-3.678,-30022.1,42176.5,-17379.2,439.7,359.5,455.1,1.072,0,0,286,306,-9.0,0.184,1,2017-10-30 08:11:53.070
2593,16.261603,-95.217619,-5.023,-30525.9,41594.4,-16035.0,295.8,215.3,461.5,1.4,0,0,456,476,-9.0,0.182,1,2017-10-30 08:21:46.710
2594,16.260731,-95.217651,-5.025,-30530.0,41498.0,-16032.2,368.8,316.9,462.3,1.126,0,0,379,482,-9.0,0.208,1,2017-10-30 08:24:00.800
2595,15.092117,-94.268376,-9.688,71241.1,-87817.1,-11369.4,697.5,742.3,888.9,1.537,0,0,8,12,-9.0,0.12,1,2017-10-30 08:24:46.570
2596,16.268971,-95.218262,-10.193,-30594.3,42409.8,-10864.9,422.2,404.0,560.5,1.394,0,0,229,294,-9.0,0.207,1,2017-10-30 08:37:38.570
2597,16.262738,-95.228215,-3.84,-31659.7,41720.1,-17217.8,359.5,261.8,321.8,1.173,0,0,364,254,-9.0,0.15,1,2017-10-30 08:42:16.940
2598,15.480407,-94.736027,-27.935,21042.2,-44850.2,6877.4,312.9,432.7,649.7,1.921,0,0,729,459,-9.0,0.213,1,2017-10-30 08:44:04.320
2599,15.458313,-94.758993,-43.253,18581.3,-47295.0,22195.0,262.5,421.2,829.1,1.504,0,0,605,332,-9.0,0.16,1,2017-10-30 08:56:24.400
2600,15.281852,-94.562769,-23.735,39634.7,-66821.6,2677.9,441.9,527.7,911.2,1.699,0,0,178,143,-9.0,0.216,1,2017-10-30 09:02:08.030
2601,16.520993,-95.07443,-6.424,-15196.2,70297.7,-14633.6,284.1,393.6,393.2,2.149,0,0,398,475,-9.0,0.131,1,2017-10-30 09:09:19.330
2602,16.260322,-95.219157,-4.376,-30690.5,41452.7,-16682.0,269.3,278.3,933.9,1.733,0,0,352,408,-9.0,0.188,1,2017-10-30 09:19:33.250
2603,15.043548,-94.322949,-25.214,65393.4,-93191.7,4156.7,378.4,483.0,563.7,2.59,0,0,269,125,-9.0,0.201,1,2017-10-30 09:23:05.910
2604,15.501523,-94.769873,-42.558,17413.3,-42513.6,21500.2,240.5,289.5,657.1,1.469,0,0,553,503,-9.0,0.202,1,2017-10-30 09:29:06.740
2605,16.260564,-95.217269,-5.502,-30488.7,41479.6,-15555.9,455.9,413.0,633.8,1.364,0,0,376,480,-9.0,0.227,1,2017-10-30 09:40:08.970
2606,16.249887,-95.224618,-3.378,-31276.2,40298.1,-17679.2,286.8,306.7,499.7,1.701,0,0,310,408,-9.0,0.188,1,2017-10-30 09:41:13.120
2607,15.389862,-94.637004,-32.677,31664.5,-54869.6,11619.8,360.4,546.6,605.9,1.812,0,0,510,471,-9.0,0.204,1,2017-10-30 09:46:21.080
2608,16.247928,-95.242676,-4.568,-33208.2,40081.2,-16489.3,284.2,371.5,428.1,1.033,0,0,212,347,-9.0,0.164,1,2017-10-30 09:47:08.710
2609,16.520042,-95.074276,-3.858,-15179.7,70192.5,-17199.9,342.8,405.4,407.7,1.688,0,0,334,282,-9.0,0.121,1,2017-10-30 09:49:14.720
2610,16.378539,-95.025708,-15.68,-9989.6,54534.3,-5378.0,697.6,658.1,762.3,1.319,0,0,40,58,-9.0,0.316,1,2017-10-30 09:52:17.490
2611,16.262022,-95.228133,-5.875,-31650.8,41640.9,-15182.4,405.8,346.8,624.3,1.37,0,0,429,485,-9.0,0.172,1,2017-10-30 09:57:34.800
2612,16.570684,-95.536792,-38.55,-1386.6,2360.7,2065.3,6480.8,8113.7,8237.9,2.519,0,0,2,3,-9.0,0.491,43,2017-10-30 09:57:53.040
2613,16.251766,-95.229313,-6.286,-31778.7,40505.9,-14771.4,294.3,242.4,345.3,1.682,0,0,294,482,-9.0,0.173,1,2017-10-30 10:14:55.250
2614,16.509171,-95.093286,-9.371,-17212.8,68989.6,-11686.8,290.0,402.1,1062.0,1.828,0,0,226,365,-9.0,0.141,1,2017-10-30 10:28:36.350
2615,16.049261,-95.142684,-25.546,-22520.4,18097.5,4488.9,697.4,715.6,754.7,1.723,0,0,21,21,-9.0,0.223,1,2017-10-30 10:30:40.180
2616,15.528681,-94.864404,-32.498,7278.9,-39508.3,11441.0,348.5,413.9,584.3,2.56,0,0,478,387,-9.0,0.194,1,2017-10-30 10:35:32.410
2617,16.262406,-95.223844,-9.226,-31192.0,41683.4,-11831.9,383.7,593.3,887.8,2.599,0,0,386,340,-9.0,0.254,1,2017-10-30 10:39:49.340
2618,16.261846,-95.228874,-6.275,-31730.6,41621.3,-14782.7,305.4,226.4,442.0,1.451,0,0,411,497,-9.0,0.167,1,2017-10-30 10:47:14.890
2619,15.734426,-94.983651,-44.181,-5499.7,-16741.3,23123.6,417.9,701.6,923.9,1.638,0,0,15,30,-9.0,0.122,1,2017-10-30 10:49:16.380
2620,16.518871,-95.079565,-5.018,-15745.3,70063.0,-16039.3,321.0,405.0,726.2,2.069,0,0,422,430,-9.0,0.145,1,2017-10-30 11:06:06.120
2621,16.261168,-95.223006,-7.244,-31103.0,41546.4,-13813.8,491.1,408.2,576.4,2.245,0,0,466,440,-9.0,0.208,1,2017-10-30 11:14:12.800
2622,16.26646,-95.22347,-8.892,-31152.1,42131.9,-12165.4,407.2,502.2,559.5,2.373,0,0,201,296,-9.0,0.189,1,2017-10-30 11:15:18.140
2623,16.264811,-95.213704,-5.25,-30107.4,41949.5,-15807.7,443.4,514.3,1098.7,1.093,0,0,315,319,-9.0,0.284,1,2017-10-30 11:18:23.120
2624,15.353479,-94.666178,-30.944,28538.8,-58895.6,9886.7,338.9,389.8,668.2,2.152,0,0,506,209,-9.0,0.201,1,2017-10-30 11:29:47.670
2625,16.158168,-95.190462,-2.273,-27627.9,30148.6,-18784.2,521.6,885.5,534.7,1.93,0,0,40,20,-9.0,0.215,1,2017-10-30 11:54:39.960
2626,16.264595,-95.216268,-4.636,-30381.5,41925.5,-16421.9,699.3,581.2,943.7,1.134,0,0,281,291,-9.0,0.171,1,2017-10-30 11:57:09.790
2627,15.448828,-94.70188,-30.031,24704.6,-48344.6,8973.5,421.5,1157.2,919.0,1.742,0,0,355,249,-9.0,0.147,1,2017-10-30 12:01:56.750
2628,15.471317,-94.757056,-26.971,18788.4,-45856.1,5914.0,562.9,651.0,1101.8,1.772,0,0,364,315,-9.0,0.194,1,2017-10-30 12:10:24.930
2629,16.252463,-95.237533,-3.512,-32657.8,40583.0,-17545.3,254.5,233.8,260.2,1.457,0,0,244,406,-9.0,0.158,1,2017-10-30 12:19:47.740
2630,16.242903,-95.233879,-4.437,-32267.2,39525.1,-16620.1,336.7,357.4,429.6,1.97,0,0,139,349,-9.0,0.195,1,2017-10-30 12:36:01.740
2631,16.330304,-97.644995,-46.449,27.0,33.7,-720.9,185.5,148.8,237.8,2.265,0,0,6,6,-9.0,0.103,42,2017-10-30 12:52:28.800
2632,16.329696,-97.6455,-47.891,-27.2,-33.7,720.9,187.3,149.2,231.0,2.316,0,0,6,6,-9.0,0.103,42,2017-10-30 12:53:18.750
2633,15.277043,-94.60957,-24.891,34615.8,-67353.8,3833.8,322.5,396.2,482.3,2.597,0,0,451,354,-9.0,0.205,1,2017-10-30 13:40:08.880
2634,16.021695,-95.180851,-10.096,-26607.8,15047.0,-10961.8,477.0,591.2,731.3,1.731,0,0,261,263,-9.0,0.214,1,2017-10-30 14:07:47.290
2635,16.417615,-95.219108,-13.745,-30673.8,58858.3,-7313.0,407.2,689.7,626.9,2.364,0,0,246,325,-9.0,0.241,1,2017-10-30 14:38:50.010
